ticket_id,customer_id,category,priority,status,escalated,resolution_hours,csat_score,created_at
TCK-0588-01,CUST-0588,Feature Request,Urgent,In Progress,False,-1.0,1.0,2026-01-13 00:00:00
TCK-0588-02,CUST-0588,Billing,High,Closed,True,9.9,2.0,2025-11-26 00:00:00
TCK-0588-03,CUST-0588,Feature Request,Medium,Escalation Pending,False,-1.0,2.0,2025-10-30 00:00:00
TCK-0589-01,CUST-0589,Performance Issue,Urgent,Closed,False,28.4,4.0,2025-10-19 00:00:00
TCK-0589-02,CUST-0589,Billing,High,Escalation Pending,False,-1.0,3.0,2026-02-11 00:00:00
TCK-0589-03,CUST-0589,Feature Request,Medium,Resolved,False,18.8,4.0,2025-12-31 00:00:00
TCK-0589-04,CUST-0589,Performance Issue,Low,Closed,False,12.6,3.0,2026-05-02 00:00:00
TCK-0589-05,CUST-0589,Account Access,Medium,Resolved,False,22.0,3.0,2026-04-29 00:00:00
TCK-0589-06,CUST-0589,Technical Bug,Low,Escalation Pending,True,-1.0,1.0,2025-12-22 00:00:00
TCK-0589-07,CUST-0589,Performance Issue,Medium,Resolved,False,13.4,3.0,2025-12-01 00:00:00
TCK-0589-08,CUST-0589,Performance Issue,Low,Escalation Pending,False,-1.0,3.0,2025-11-14 00:00:00
TCK-0590-01,CUST-0590,Performance Issue,Urgent,Escalation Pending,False,-1.0,3.0,2025-10-24 00:00:00
TCK-0590-02,CUST-0590,Account Access,Medium,Closed,False,4.3,3.0,2025-11-20 00:00:00
TCK-0590-03,CUST-0590,Account Access,Urgent,Escalation Pending,False,-1.0,2.0,2026-06-16 00:00:00
TCK-0590-04,CUST-0590,Billing,Low,Resolved,False,11.5,5.0,2026-01-11 00:00:00
TCK-0590-05,CUST-0590,Account Access,Urgent,Resolved,False,71.5,4.0,2025-11-12 00:00:00
TCK-0590-06,CUST-0590,Technical Bug,Urgent,In Progress,False,-1.0,2.0,2026-05-12 00:00:00
TCK-0591-01,CUST-0591,Technical Bug,Urgent,Resolved,False,8.2,4.0,2026-03-03 00:00:00
TCK-0591-02,CUST-0591,Performance Issue,Low,Closed,False,17.3,3.0,2025-09-21 00:00:00
TCK-0591-03,CUST-0591,Billing,Urgent,Escalation Pending,True,-1.0,2.0,2025-09-11 00:00:00
TCK-0591-04,CUST-0591,Technical Bug,Low,Closed,False,11.3,3.0,2025-10-08 00:00:00
TCK-0591-05,CUST-0591,Billing,Urgent,In Progress,False,-1.0,2.0,2026-03-30 00:00:00
TCK-0591-06,CUST-0591,Billing,Low,Resolved,True,7.3,3.0,2025-08-29 00:00:00
TCK-0591-07,CUST-0591,Performance Issue,High,In Progress,False,-1.0,3.0,2025-11-24 00:00:00
TCK-0591-08,CUST-0591,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2026-05-21 00:00:00
TCK-0592-01,CUST-0592,Account Access,High,In Progress,True,-1.0,1.0,2026-05-21 00:00:00
TCK-0592-02,CUST-0592,Performance Issue,Medium,Resolved,False,15.8,5.0,2026-05-21 00:00:00
TCK-0592-03,CUST-0592,Feature Request,Urgent,Resolved,False,59.3,4.0,2026-03-17 00:00:00
TCK-0592-04,CUST-0592,Technical Bug,Urgent,Resolved,False,50.7,5.0,2025-07-18 00:00:00
TCK-0593-01,CUST-0593,Technical Bug,Low,Closed,False,19.1,4.0,2025-05-14 00:00:00
TCK-0593-02,CUST-0593,Feature Request,Urgent,In Progress,False,-1.0,3.0,2025-06-02 00:00:00
TCK-0593-03,CUST-0593,Performance Issue,Urgent,In Progress,False,-1.0,2.0,2026-06-17 00:00:00
TCK-0593-04,CUST-0593,Performance Issue,Urgent,In Progress,True,-1.0,3.0,2025-05-26 00:00:00
TCK-0593-05,CUST-0593,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2026-03-31 00:00:00
TCK-0593-06,CUST-0593,Technical Bug,High,Resolved,False,31.3,3.0,2025-06-13 00:00:00
TCK-0593-07,CUST-0593,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-12-15 00:00:00
TCK-0594-01,CUST-0594,Technical Bug,High,Closed,True,47.2,3.0,2025-10-17 00:00:00
TCK-0594-02,CUST-0594,Billing,Medium,Resolved,False,11.1,4.0,2025-09-03 00:00:00
TCK-0595-01,CUST-0595,Account Access,High,In Progress,True,-1.0,1.0,2026-01-30 00:00:00
TCK-0595-02,CUST-0595,Billing,Medium,Closed,False,19.8,5.0,2025-02-25 00:00:00
TCK-0595-03,CUST-0595,Performance Issue,High,In Progress,False,-1.0,3.0,2026-05-25 00:00:00
TCK-0595-04,CUST-0595,Billing,Low,Escalation Pending,False,-1.0,3.0,2025-03-27 00:00:00
TCK-0595-05,CUST-0595,Account Access,Urgent,Resolved,False,44.9,5.0,2025-04-15 00:00:00
TCK-0595-06,CUST-0595,Account Access,Urgent,Resolved,False,64.8,5.0,2025-03-13 00:00:00
TCK-0596-01,CUST-0596,Technical Bug,Urgent,Resolved,False,3.9,4.0,2025-12-21 00:00:00
TCK-0596-02,CUST-0596,Feature Request,High,Closed,False,54.5,4.0,2025-03-07 00:00:00
TCK-0596-03,CUST-0596,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2026-04-08 00:00:00
TCK-0596-04,CUST-0596,Performance Issue,Medium,In Progress,False,-1.0,1.0,2025-09-24 00:00:00
TCK-0596-05,CUST-0596,Performance Issue,Urgent,In Progress,True,-1.0,1.0,2025-04-06 00:00:00
TCK-0596-06,CUST-0596,Performance Issue,Medium,Resolved,False,20.4,4.0,2025-12-08 00:00:00
TCK-0596-07,CUST-0596,Technical Bug,High,Closed,False,22.6,5.0,2026-04-09 00:00:00
TCK-0596-08,CUST-0596,Technical Bug,Medium,Closed,False,6.4,5.0,2025-09-22 00:00:00
TCK-0596-09,CUST-0596,Technical Bug,High,In Progress,True,-1.0,1.0,2026-02-24 00:00:00
TCK-0596-10,CUST-0596,Feature Request,High,Escalation Pending,False,-1.0,2.0,2025-11-20 00:00:00
TCK-0597-01,CUST-0597,Account Access,Low,Closed,False,9.5,3.0,2026-04-07 00:00:00
TCK-0597-02,CUST-0597,Technical Bug,High,Escalation Pending,False,-1.0,3.0,2025-10-16 00:00:00
TCK-0597-03,CUST-0597,Technical Bug,Urgent,Escalation Pending,False,-1.0,2.0,2026-03-28 00:00:00
TCK-0597-04,CUST-0597,Technical Bug,High,Escalation Pending,False,-1.0,2.0,2026-03-29 00:00:00
TCK-0597-05,CUST-0597,Billing,High,Closed,False,2.3,5.0,2026-03-01 00:00:00
TCK-0597-06,CUST-0597,Technical Bug,Urgent,In Progress,True,-1.0,2.0,2026-05-05 00:00:00
TCK-0597-07,CUST-0597,Feature Request,Urgent,In Progress,False,-1.0,2.0,2025-10-20 00:00:00
TCK-0598-01,CUST-0598,Account Access,Urgent,Resolved,False,3.8,4.0,2025-10-21 00:00:00
TCK-0598-02,CUST-0598,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2026-04-01 00:00:00
TCK-0598-03,CUST-0598,Feature Request,High,In Progress,True,-1.0,1.0,2026-06-29 00:00:00
TCK-0599-01,CUST-0599,Performance Issue,Medium,Closed,False,23.3,5.0,2026-04-08 00:00:00
TCK-0599-02,CUST-0599,Feature Request,High,In Progress,True,-1.0,2.0,2026-06-23 00:00:00
TCK-0599-03,CUST-0599,Billing,High,Escalation Pending,False,-1.0,3.0,2026-03-22 00:00:00
TCK-0599-04,CUST-0599,Technical Bug,Urgent,Resolved,True,11.5,3.0,2026-06-18 00:00:00
TCK-0599-05,CUST-0599,Account Access,Medium,Escalation Pending,False,-1.0,1.0,2026-01-27 00:00:00
TCK-0599-06,CUST-0599,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2025-10-31 00:00:00
TCK-0600-01,CUST-0600,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2026-06-24 00:00:00
TCK-0600-02,CUST-0600,Billing,Urgent,Closed,False,38.2,5.0,2026-02-06 00:00:00
TCK-0600-03,CUST-0600,Feature Request,Low,Closed,False,9.1,5.0,2026-01-25 00:00:00
TCK-0600-04,CUST-0600,Billing,Low,Resolved,True,20.7,1.0,2026-05-16 00:00:00
TCK-0600-05,CUST-0600,Performance Issue,Urgent,Resolved,False,69.7,4.0,2025-10-04 00:00:00
TCK-0600-06,CUST-0600,Account Access,High,Escalation Pending,True,-1.0,2.0,2026-04-01 00:00:00
TCK-0600-07,CUST-0600,Performance Issue,Urgent,Resolved,False,64.4,5.0,2026-03-20 00:00:00
TCK-0601-01,CUST-0601,Technical Bug,High,Escalation Pending,False,-1.0,3.0,2026-06-19 00:00:00
TCK-0601-02,CUST-0601,Technical Bug,Medium,Resolved,False,16.8,4.0,2025-09-14 00:00:00
TCK-0601-03,CUST-0601,Technical Bug,High,Escalation Pending,False,-1.0,1.0,2026-02-05 00:00:00
TCK-0601-04,CUST-0601,Billing,Urgent,Resolved,False,64.0,5.0,2025-10-27 00:00:00
TCK-0601-05,CUST-0601,Account Access,Urgent,Escalation Pending,False,-1.0,1.0,2026-05-17 00:00:00
TCK-0601-06,CUST-0601,Feature Request,Medium,Escalation Pending,False,-1.0,2.0,2026-03-08 00:00:00
TCK-0602-01,CUST-0602,Account Access,Urgent,In Progress,False,-1.0,3.0,2026-01-26 00:00:00
TCK-0602-02,CUST-0602,Account Access,Medium,In Progress,False,-1.0,1.0,2026-03-09 00:00:00
TCK-0602-03,CUST-0602,Technical Bug,Urgent,In Progress,False,-1.0,1.0,2026-01-09 00:00:00
TCK-0602-04,CUST-0602,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2025-09-21 00:00:00
TCK-0602-05,CUST-0602,Account Access,Medium,Escalation Pending,True,-1.0,2.0,2026-05-06 00:00:00
TCK-0602-06,CUST-0602,Account Access,Low,Escalation Pending,False,-1.0,2.0,2025-12-20 00:00:00
TCK-0602-07,CUST-0602,Account Access,Low,Escalation Pending,True,-1.0,1.0,2025-12-24 00:00:00
TCK-0602-08,CUST-0602,Billing,Low,Resolved,False,14.6,5.0,2025-09-26 00:00:00
TCK-0602-09,CUST-0602,Feature Request,High,Closed,False,19.0,5.0,2026-01-21 00:00:00
TCK-0603-01,CUST-0603,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2026-05-15 00:00:00
TCK-0603-02,CUST-0603,Billing,Low,Resolved,True,20.8,3.0,2025-08-05 00:00:00
TCK-0603-03,CUST-0603,Billing,Low,In Progress,False,-1.0,3.0,2026-06-01 00:00:00
TCK-0603-04,CUST-0603,Account Access,Urgent,Escalation Pending,True,-1.0,2.0,2025-08-06 00:00:00
TCK-0604-01,CUST-0604,Feature Request,Urgent,In Progress,True,-1.0,2.0,2026-04-05 00:00:00
TCK-0604-02,CUST-0604,Feature Request,Low,Escalation Pending,False,-1.0,3.0,2026-04-25 00:00:00
TCK-0604-03,CUST-0604,Billing,High,Escalation Pending,False,-1.0,2.0,2026-03-03 00:00:00
TCK-0604-04,CUST-0604,Performance Issue,Medium,Resolved,False,18.3,4.0,2026-02-23 00:00:00
TCK-0604-05,CUST-0604,Feature Request,High,In Progress,False,-1.0,1.0,2026-05-15 00:00:00
TCK-0604-06,CUST-0604,Performance Issue,Low,Closed,False,17.4,4.0,2025-08-20 00:00:00
TCK-0605-01,CUST-0605,Account Access,Urgent,Escalation Pending,False,-1.0,1.0,2025-06-18 00:00:00
TCK-0605-02,CUST-0605,Billing,High,Resolved,True,17.1,1.0,2026-02-11 00:00:00
TCK-0605-03,CUST-0605,Feature Request,Low,In Progress,False,-1.0,2.0,2025-09-16 00:00:00
TCK-0605-04,CUST-0605,Technical Bug,Low,In Progress,False,-1.0,1.0,2025-10-04 00:00:00
TCK-0605-05,CUST-0605,Feature Request,High,Closed,False,2.2,5.0,2025-10-05 00:00:00
TCK-0605-06,CUST-0605,Account Access,Low,Closed,True,22.2,1.0,2026-06-10 00:00:00
TCK-0605-07,CUST-0605,Feature Request,Medium,Resolved,False,13.8,5.0,2026-03-09 00:00:00
TCK-0606-01,CUST-0606,Technical Bug,High,Closed,True,2.6,2.0,2026-01-04 00:00:00
TCK-0606-02,CUST-0606,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2026-01-14 00:00:00
TCK-0606-03,CUST-0606,Billing,High,In Progress,True,-1.0,3.0,2025-07-10 00:00:00
TCK-0607-01,CUST-0607,Account Access,Low,Escalation Pending,False,-1.0,2.0,2026-02-04 00:00:00
TCK-0607-02,CUST-0607,Performance Issue,Low,In Progress,False,-1.0,3.0,2025-08-01 00:00:00
TCK-0607-03,CUST-0607,Technical Bug,Medium,Resolved,False,14.9,5.0,2025-05-04 00:00:00
TCK-0607-04,CUST-0607,Performance Issue,Low,Closed,False,23.1,3.0,2025-10-22 00:00:00
TCK-0607-05,CUST-0607,Feature Request,Medium,Closed,False,8.9,4.0,2025-05-16 00:00:00
TCK-0607-06,CUST-0607,Performance Issue,High,Closed,False,70.5,3.0,2025-05-15 00:00:00
TCK-0607-07,CUST-0607,Technical Bug,Low,Closed,False,12.4,4.0,2025-11-29 00:00:00
TCK-0607-08,CUST-0607,Billing,Low,Escalation Pending,True,-1.0,1.0,2025-08-20 00:00:00
TCK-0607-09,CUST-0607,Technical Bug,Low,In Progress,False,-1.0,2.0,2025-08-19 00:00:00
TCK-0607-10,CUST-0607,Billing,Low,Resolved,True,6.2,2.0,2025-11-30 00:00:00
TCK-0608-01,CUST-0608,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2026-03-22 00:00:00
TCK-0608-02,CUST-0608,Account Access,High,Escalation Pending,False,-1.0,1.0,2026-03-12 00:00:00
TCK-0609-01,CUST-0609,Technical Bug,Urgent,In Progress,False,-1.0,2.0,2025-06-23 00:00:00
TCK-0609-02,CUST-0609,Billing,Urgent,Resolved,True,67.4,3.0,2026-05-22 00:00:00
TCK-0609-03,CUST-0609,Billing,Low,Resolved,False,22.2,5.0,2026-02-28 00:00:00
TCK-0610-01,CUST-0610,Technical Bug,High,Resolved,True,30.3,1.0,2026-04-29 00:00:00
TCK-0610-02,CUST-0610,Performance Issue,Medium,Resolved,False,15.9,5.0,2026-03-29 00:00:00
TCK-0610-03,CUST-0610,Feature Request,Medium,Escalation Pending,False,-1.0,3.0,2026-04-11 00:00:00
TCK-0610-04,CUST-0610,Technical Bug,Low,In Progress,False,-1.0,2.0,2025-11-11 00:00:00
TCK-0611-01,CUST-0611,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2026-06-26 00:00:00
TCK-0611-02,CUST-0611,Technical Bug,Medium,Resolved,False,23.1,5.0,2025-11-14 00:00:00
TCK-0611-03,CUST-0611,Performance Issue,High,Closed,False,19.8,4.0,2026-04-11 00:00:00
TCK-0611-04,CUST-0611,Feature Request,Low,In Progress,False,-1.0,1.0,2025-11-29 00:00:00
TCK-0611-05,CUST-0611,Account Access,Medium,Resolved,False,9.3,3.0,2026-06-27 00:00:00
TCK-0611-06,CUST-0611,Technical Bug,Urgent,Escalation Pending,True,-1.0,1.0,2025-11-25 00:00:00
TCK-0611-07,CUST-0611,Performance Issue,Low,Closed,False,7.8,5.0,2025-12-31 00:00:00
TCK-0611-08,CUST-0611,Account Access,Urgent,Escalation Pending,True,-1.0,3.0,2026-05-07 00:00:00
TCK-0611-09,CUST-0611,Account Access,Low,Resolved,False,7.7,3.0,2026-05-21 00:00:00
TCK-0612-01,CUST-0612,Account Access,Urgent,Closed,False,38.0,5.0,2026-04-17 00:00:00
TCK-0612-02,CUST-0612,Performance Issue,Urgent,Escalation Pending,False,-1.0,2.0,2026-02-22 00:00:00
TCK-0612-03,CUST-0612,Performance Issue,Medium,Escalation Pending,True,-1.0,3.0,2025-08-15 00:00:00
TCK-0612-04,CUST-0612,Feature Request,Medium,Closed,False,20.6,3.0,2025-09-03 00:00:00
TCK-0612-05,CUST-0612,Billing,Medium,Resolved,False,22.3,5.0,2026-05-17 00:00:00
TCK-0612-06,CUST-0612,Account Access,Urgent,Resolved,False,54.8,3.0,2025-11-06 00:00:00
TCK-0612-07,CUST-0612,Performance Issue,Low,Resolved,False,18.7,5.0,2026-04-12 00:00:00
TCK-0613-01,CUST-0613,Billing,Low,Resolved,True,23.1,1.0,2025-11-03 00:00:00
TCK-0613-02,CUST-0613,Feature Request,Medium,In Progress,False,-1.0,1.0,2026-06-10 00:00:00
TCK-0613-03,CUST-0613,Feature Request,Urgent,Resolved,True,59.4,2.0,2026-06-07 00:00:00
TCK-0613-04,CUST-0613,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-06-03 00:00:00
TCK-0613-05,CUST-0613,Performance Issue,High,Escalation Pending,False,-1.0,3.0,2026-02-24 00:00:00
TCK-0613-06,CUST-0613,Feature Request,High,Closed,False,43.5,4.0,2025-12-04 00:00:00
TCK-0614-01,CUST-0614,Billing,Medium,In Progress,True,-1.0,1.0,2025-10-24 00:00:00
TCK-0614-02,CUST-0614,Feature Request,High,In Progress,False,-1.0,3.0,2026-05-07 00:00:00
TCK-0615-01,CUST-0615,Account Access,Medium,In Progress,False,-1.0,3.0,2025-12-15 00:00:00
TCK-0615-02,CUST-0615,Performance Issue,High,Escalation Pending,False,-1.0,2.0,2025-10-08 00:00:00
TCK-0615-03,CUST-0615,Billing,Medium,Closed,False,3.8,5.0,2026-01-06 00:00:00
TCK-0615-04,CUST-0615,Account Access,High,Closed,False,66.7,5.0,2025-12-12 00:00:00
TCK-0615-05,CUST-0615,Performance Issue,Urgent,Resolved,False,69.7,3.0,2026-06-15 00:00:00
TCK-0615-06,CUST-0615,Account Access,Urgent,Closed,False,32.0,5.0,2025-09-24 00:00:00
TCK-0616-01,CUST-0616,Account Access,Urgent,In Progress,False,-1.0,1.0,2025-12-22 00:00:00
TCK-0616-02,CUST-0616,Feature Request,High,Escalation Pending,False,-1.0,2.0,2026-03-20 00:00:00
TCK-0616-03,CUST-0616,Performance Issue,Urgent,Resolved,True,65.9,1.0,2026-04-07 00:00:00
TCK-0616-04,CUST-0616,Technical Bug,High,Closed,False,6.3,3.0,2026-01-10 00:00:00
TCK-0616-05,CUST-0616,Technical Bug,Low,In Progress,True,-1.0,3.0,2026-02-20 00:00:00
TCK-0617-01,CUST-0617,Technical Bug,High,Closed,False,35.6,5.0,2026-03-04 00:00:00
TCK-0617-02,CUST-0617,Billing,High,Resolved,False,68.8,3.0,2025-10-12 00:00:00
TCK-0617-03,CUST-0617,Billing,Medium,In Progress,True,-1.0,3.0,2025-05-27 00:00:00
TCK-0617-04,CUST-0617,Billing,High,Escalation Pending,False,-1.0,3.0,2025-09-25 00:00:00
TCK-0617-05,CUST-0617,Account Access,Urgent,Escalation Pending,False,-1.0,1.0,2025-11-18 00:00:00
TCK-0617-06,CUST-0617,Account Access,High,Resolved,True,26.2,3.0,2025-08-11 00:00:00
TCK-0617-07,CUST-0617,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2025-10-08 00:00:00
TCK-0617-08,CUST-0617,Feature Request,Medium,Resolved,False,15.8,4.0,2025-12-13 00:00:00
TCK-0617-09,CUST-0617,Account Access,Low,Closed,False,17.6,5.0,2025-12-20 00:00:00
TCK-0617-10,CUST-0617,Feature Request,Medium,In Progress,False,-1.0,3.0,2025-06-15 00:00:00
TCK-0618-01,CUST-0618,Technical Bug,Low,Escalation Pending,False,-1.0,2.0,2025-10-03 00:00:00
TCK-0618-02,CUST-0618,Performance Issue,Medium,Closed,True,10.5,2.0,2025-09-03 00:00:00
TCK-0618-03,CUST-0618,Technical Bug,High,In Progress,False,-1.0,2.0,2026-05-11 00:00:00
TCK-0618-04,CUST-0618,Feature Request,Low,Resolved,False,20.3,5.0,2025-06-04 00:00:00
TCK-0618-05,CUST-0618,Performance Issue,Low,Resolved,False,12.0,5.0,2025-10-29 00:00:00
TCK-0618-06,CUST-0618,Billing,Medium,In Progress,False,-1.0,2.0,2025-06-11 00:00:00
TCK-0618-07,CUST-0618,Account Access,Medium,Resolved,False,11.4,5.0,2026-03-06 00:00:00
TCK-0618-08,CUST-0618,Performance Issue,Medium,Closed,False,13.4,5.0,2026-03-28 00:00:00
TCK-0618-09,CUST-0618,Performance Issue,Urgent,Escalation Pending,True,-1.0,2.0,2025-10-19 00:00:00
TCK-0618-10,CUST-0618,Feature Request,High,Resolved,False,35.7,5.0,2025-10-06 00:00:00
TCK-0619-01,CUST-0619,Performance Issue,Urgent,Resolved,False,25.5,5.0,2026-06-08 00:00:00
TCK-0619-02,CUST-0619,Performance Issue,Medium,Resolved,False,20.3,5.0,2026-05-23 00:00:00
TCK-0619-03,CUST-0619,Performance Issue,Low,Closed,False,8.6,3.0,2025-10-19 00:00:00
TCK-0619-04,CUST-0619,Technical Bug,High,Escalation Pending,False,-1.0,1.0,2025-05-21 00:00:00
TCK-0619-05,CUST-0619,Billing,Low,In Progress,True,-1.0,3.0,2025-09-01 00:00:00
TCK-0619-06,CUST-0619,Feature Request,Urgent,In Progress,False,-1.0,3.0,2025-09-06 00:00:00
TCK-0619-07,CUST-0619,Technical Bug,Low,In Progress,False,-1.0,3.0,2026-01-24 00:00:00
TCK-0619-08,CUST-0619,Feature Request,Medium,In Progress,False,-1.0,2.0,2026-01-06 00:00:00
TCK-0620-01,CUST-0620,Billing,Urgent,In Progress,False,-1.0,2.0,2025-12-26 00:00:00
TCK-0620-02,CUST-0620,Performance Issue,High,Closed,True,39.5,2.0,2026-03-05 00:00:00
TCK-0620-03,CUST-0620,Performance Issue,Low,In Progress,False,-1.0,2.0,2026-02-09 00:00:00
TCK-0620-04,CUST-0620,Feature Request,High,Resolved,False,47.8,5.0,2025-09-30 00:00:00
TCK-0620-05,CUST-0620,Technical Bug,High,Resolved,False,56.4,5.0,2025-12-02 00:00:00
TCK-0620-06,CUST-0620,Technical Bug,Medium,In Progress,False,-1.0,2.0,2025-09-08 00:00:00
TCK-0621-01,CUST-0621,Account Access,Urgent,Escalation Pending,False,-1.0,3.0,2025-12-20 00:00:00
TCK-0621-02,CUST-0621,Account Access,Low,In Progress,False,-1.0,3.0,2026-02-07 00:00:00
TCK-0621-03,CUST-0621,Billing,Medium,In Progress,False,-1.0,2.0,2026-03-11 00:00:00
TCK-0622-01,CUST-0622,Billing,Low,Resolved,False,16.5,3.0,2025-09-10 00:00:00
TCK-0622-02,CUST-0622,Feature Request,Low,Escalation Pending,False,-1.0,3.0,2026-06-14 00:00:00
TCK-0622-03,CUST-0622,Account Access,Low,Escalation Pending,False,-1.0,3.0,2026-05-20 00:00:00
TCK-0623-01,CUST-0623,Technical Bug,Low,In Progress,False,-1.0,3.0,2026-04-11 00:00:00
TCK-0623-02,CUST-0623,Technical Bug,Urgent,Closed,False,26.7,4.0,2026-04-01 00:00:00
TCK-0623-03,CUST-0623,Feature Request,Urgent,In Progress,False,-1.0,3.0,2026-04-04 00:00:00
TCK-0623-04,CUST-0623,Account Access,Urgent,Resolved,True,33.8,1.0,2025-11-21 00:00:00
TCK-0623-05,CUST-0623,Performance Issue,Medium,Resolved,False,23.3,4.0,2026-04-07 00:00:00
TCK-0623-06,CUST-0623,Account Access,Low,Resolved,False,3.6,4.0,2025-03-17 00:00:00
TCK-0623-07,CUST-0623,Performance Issue,Urgent,In Progress,False,-1.0,1.0,2025-10-31 00:00:00
TCK-0623-08,CUST-0623,Account Access,Medium,Closed,False,8.9,5.0,2025-10-05 00:00:00
TCK-0624-01,CUST-0624,Feature Request,Medium,Escalation Pending,False,-1.0,2.0,2025-06-13 00:00:00
TCK-0624-02,CUST-0624,Feature Request,Low,In Progress,False,-1.0,1.0,2026-03-08 00:00:00
TCK-0625-01,CUST-0625,Performance Issue,Urgent,Resolved,False,8.2,4.0,2025-06-16 00:00:00
TCK-0625-02,CUST-0625,Technical Bug,Medium,Closed,True,9.1,1.0,2026-02-26 00:00:00
TCK-0625-03,CUST-0625,Billing,Low,Closed,False,20.5,5.0,2026-03-15 00:00:00
TCK-0625-04,CUST-0625,Account Access,Urgent,In Progress,False,-1.0,2.0,2026-02-21 00:00:00
TCK-0626-01,CUST-0626,Billing,High,Escalation Pending,True,-1.0,2.0,2025-06-03 00:00:00
TCK-0626-02,CUST-0626,Performance Issue,Low,Closed,False,3.3,3.0,2026-02-15 00:00:00
TCK-0626-03,CUST-0626,Performance Issue,Medium,Escalation Pending,False,-1.0,3.0,2025-07-31 00:00:00
TCK-0626-04,CUST-0626,Billing,High,Resolved,False,20.2,4.0,2025-05-22 00:00:00
TCK-0626-05,CUST-0626,Billing,Low,Closed,True,6.4,2.0,2025-07-13 00:00:00
TCK-0626-06,CUST-0626,Billing,Low,Escalation Pending,True,-1.0,1.0,2025-12-01 00:00:00
TCK-0626-07,CUST-0626,Technical Bug,Urgent,Resolved,True,37.6,2.0,2026-06-13 00:00:00
TCK-0626-08,CUST-0626,Account Access,Urgent,Resolved,False,53.3,3.0,2025-09-30 00:00:00
TCK-0626-09,CUST-0626,Feature Request,Urgent,Closed,True,56.3,2.0,2025-05-11 00:00:00
TCK-0626-10,CUST-0626,Performance Issue,High,Escalation Pending,True,-1.0,3.0,2025-11-01 00:00:00
TCK-0627-01,CUST-0627,Performance Issue,Urgent,In Progress,False,-1.0,1.0,2026-02-06 00:00:00
TCK-0627-02,CUST-0627,Feature Request,Medium,Closed,True,10.5,2.0,2026-04-26 00:00:00
TCK-0627-03,CUST-0627,Account Access,Urgent,Escalation Pending,True,-1.0,2.0,2025-10-25 00:00:00
TCK-0627-04,CUST-0627,Billing,Low,In Progress,False,-1.0,3.0,2026-05-11 00:00:00
TCK-0627-05,CUST-0627,Technical Bug,Low,In Progress,False,-1.0,3.0,2025-06-11 00:00:00
TCK-0627-06,CUST-0627,Performance Issue,Urgent,Closed,False,22.9,5.0,2026-04-29 00:00:00
TCK-0627-07,CUST-0627,Billing,Urgent,Resolved,False,40.7,5.0,2026-03-08 00:00:00
TCK-0627-08,CUST-0627,Performance Issue,Low,Closed,False,14.8,5.0,2025-05-31 00:00:00
TCK-0627-09,CUST-0627,Feature Request,High,In Progress,True,-1.0,1.0,2025-06-29 00:00:00
TCK-0627-10,CUST-0627,Performance Issue,Medium,Escalation Pending,False,-1.0,3.0,2025-08-04 00:00:00
TCK-0628-01,CUST-0628,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2025-08-11 00:00:00
TCK-0628-02,CUST-0628,Technical Bug,Medium,In Progress,False,-1.0,3.0,2025-12-02 00:00:00
TCK-0629-01,CUST-0629,Feature Request,High,In Progress,False,-1.0,1.0,2025-10-16 00:00:00
TCK-0629-02,CUST-0629,Account Access,High,Escalation Pending,False,-1.0,3.0,2025-06-04 00:00:00
TCK-0630-01,CUST-0630,Billing,Low,Closed,True,6.2,3.0,2025-07-31 00:00:00
TCK-0630-02,CUST-0630,Account Access,Urgent,Resolved,False,67.2,5.0,2026-04-01 00:00:00
TCK-0630-03,CUST-0630,Performance Issue,Urgent,Escalation Pending,True,-1.0,1.0,2026-04-26 00:00:00
TCK-0630-04,CUST-0630,Feature Request,Low,In Progress,False,-1.0,2.0,2025-10-26 00:00:00
TCK-0630-05,CUST-0630,Feature Request,Low,In Progress,False,-1.0,1.0,2025-04-19 00:00:00
TCK-0630-06,CUST-0630,Account Access,Urgent,Resolved,True,69.4,2.0,2025-11-15 00:00:00
TCK-0631-01,CUST-0631,Feature Request,High,Escalation Pending,True,-1.0,2.0,2025-12-24 00:00:00
TCK-0631-02,CUST-0631,Feature Request,Urgent,Resolved,False,29.1,4.0,2025-10-09 00:00:00
